turn,color,move,player_name
110,WHITE,G5,MomijiManjuBot
111,WHITE,G7,MomijiManjuBot
112,WHITE,G8,MomijiManjuBot
113,WHITE,G3,MomijiManjuBot
114,BLACK,A1,Human
115,WHITE,B1,MomijiManjuBot
116,WHITE,B6,MomijiManjuBot
117,WHITE,B7,MomijiManjuBot
118,WHITE,C7,MomijiManjuBot
119,WHITE,D1,MomijiManjuBot
120,WHITE,D2,MomijiManjuBot
121,WHITE,D7,MomijiManjuBot
122,WHITE,E7,MomijiManjuBot
123,WHITE,F8,MomijiManjuBot
124,WHITE,G6,MomijiManjuBot
125,WHITE,G8,MomijiManjuBot
126,WHITE,B1,MomijiManjuBot
127,BLACK,A2,Human
128,WHITE,A4,MomijiManjuBot
129,WHITE,B5,MomijiManjuBot
130,WHITE,B6,MomijiManjuBot
131,WHITE,B7,MomijiManjuBot
132,WHITE,C7,MomijiManjuBot
133,WHITE,D1,MomijiManjuBot
134,WHITE,D2,MomijiManjuBot
135,WHITE,D7,MomijiManjuBot
136,WHITE,E7,MomijiManjuBot
137,WHITE,F8,MomijiManjuBot
138,WHITE,G6,MomijiManjuBot
139,WHITE,G7,MomijiManjuBot
140,WHITE,A4,MomijiManjuBot
141,BLACK,H3,Human
142,WHITE,C7,MomijiManjuBot
143,WHITE,D1,MomijiManjuBot
144,WHITE,D2,MomijiManjuBot
145,WHITE,E7,MomijiManjuBot
146,WHITE,F2,MomijiManjuBot
147,WHITE,F8,MomijiManjuBot
148,WHITE,G6,MomijiManjuBot
149,WHITE,G7,MomijiManjuBot
150,WHITE,G8,MomijiManjuBot
151,WHITE,H2,MomijiManjuBot
152,WHITE,G8,MomijiManjuBot
153,BLACK,G4,Human
154,WHITE,B5,MomijiManjuBot
155,WHITE,B6,MomijiManjuBot
156,WHITE,B7,MomijiManjuBot
157,WHITE,C7,MomijiManjuBot
158,WHITE,D1,MomijiManjuBot
159,WHITE,D2,MomijiManjuBot
160,WHITE,D7,MomijiManjuBot
161,WHITE,E2,MomijiManjuBot
162,WHITE,E7,MomijiManjuBot
163,WHITE,F2,MomijiManjuBot
164,WHITE,G2,MomijiManjuBot
165,WHITE,G5,MomijiManjuBot
166,WHITE,G6,MomijiManjuBot
167,WHITE,G7,MomijiManjuBot
168,WHITE,H4,MomijiManjuBot
169,WHITE,E2,MomijiManjuBot
170,BLACK,A5,Human
171,WHITE,B5,MomijiManjuBot
172,WHITE,B6,MomijiManjuBot
173,WHITE,B7,MomijiManjuBot
174,WHITE,C7,MomijiManjuBot
175,WHITE,D1,MomijiManjuBot
176,WHITE,D7,MomijiManjuBot
177,WHITE,F2,MomijiManjuBot
178,WHITE,G2,MomijiManjuBot
179,WHITE,G5,MomijiManjuBot
180,WHITE,G6,MomijiManjuBot
181,WHITE,G7,MomijiManjuBot
182,WHITE,H2,MomijiManjuBot
183,WHITE,H4,MomijiManjuBot
184,WHITE,H5,MomijiManjuBot
185,WHITE,B5,MomijiManjuBot
186,BLACK,D2,Human
187,WHITE,B6,MomijiManjuBot
188,WHITE,B7,MomijiManjuBot
189,WHITE,C7,MomijiManjuBot
190,WHITE,D1,MomijiManjuBot
191,WHITE,D7,MomijiManjuBot
192,WHITE,E1,MomijiManjuBot
193,WHITE,E7,MomijiManjuBot
194,WHITE,F2,MomijiManjuBot
195,WHITE,G2,MomijiManjuBot
196,WHITE,G5,MomijiManjuBot
197,WHITE,G6,MomijiManjuBot
198,WHITE,G7,MomijiManjuBot
199,WHITE,H2,MomijiManjuBot
200,WHITE,H4,MomijiManjuBot
201,WHITE,H5,MomijiManjuBot
202,WHITE,F2,MomijiManjuBot
203,BLACK,D1,Human
204,WHITE,B6,MomijiManjuBot
205,WHITE,B7,MomijiManjuBot
206,WHITE,C7,MomijiManjuBot
207,WHITE,D7,MomijiManjuBot
208,WHITE,E1,MomijiManjuBot
209,WHITE,E7,MomijiManjuBot
210,WHITE,F1,MomijiManjuBot
211,WHITE,G2,MomijiManjuBot
212,WHITE,H2,MomijiManjuBot
213,WHITE,H4,MomijiManjuBot
214,WHITE,E1,MomijiManjuBot
215,BLACK,F1,Human
216,WHITE,B6,MomijiManjuBot
217,WHITE,B7,MomijiManjuBot
218,WHITE,C7,MomijiManjuBot
219,WHITE,D7,MomijiManjuBot
220,WHITE,E7,MomijiManjuBot
221,WHITE,G1,MomijiManjuBot
222,WHITE,G2,MomijiManjuBot
223,WHITE,H2,MomijiManjuBot
224,WHITE,H4,MomijiManjuBot
225,WHITE,G2,MomijiManjuBot
226,BLACK,H1,Human
227,WHITE,B6,MomijiManjuBot
228,WHITE,C7,MomijiManjuBot
229,WHITE,D7,MomijiManjuBot
230,WHITE,E7,MomijiManjuBot
231,WHITE,H2,MomijiManjuBot
232,WHITE,H4,MomijiManjuBot
233,WHITE,H5,MomijiManjuBot
234,WHITE,H2,MomijiManjuBot
235,BLACK,G1,Human
236,WHITE,B6,MomijiManjuBot
237,WHITE,C7,MomijiManjuBot
238,WHITE,D7,MomijiManjuBot
239,WHITE,E7,MomijiManjuBot
240,WHITE,H4,MomijiManjuBot
241,WHITE,H5,MomijiManjuBot
242,WHITE,H4,MomijiManjuBot
243,BLACK,A6,Human
244,WHITE,B6,MomijiManjuBot
245,WHITE,C7,MomijiManjuBot
246,WHITE,D7,MomijiManjuBot
247,WHITE,E7,MomijiManjuBot
248,WHITE,B6,MomijiManjuBot
249,BLACK,A7,Human
250,WHITE,B7,MomijiManjuBot
251,WHITE,B7,MomijiManjuBot
252,BLACK,A8,Human
253,WHITE,B8,MomijiManjuBot
254,WHITE,C7,MomijiManjuBot
255,WHITE,D7,MomijiManjuBot
256,WHITE,B8,MomijiManjuBot
257,BLACK,C8,Human
258,WHITE,C7,MomijiManjuBot
259,WHITE,D7,MomijiManjuBot
260,WHITE,C7,MomijiManjuBot
261,BLACK,D8,Human
262,BLACK,H5,Human
263,WHITE,G5,MomijiManjuBot
264,WHITE,G5,MomijiManjuBot
265,BLACK,H6,Human
266,WHITE,G6,MomijiManjuBot
267,WHITE,G6,MomijiManjuBot
268,BLACK,H7,Human
269,WHITE,G7,MomijiManjuBot
270,WHITE,G7,MomijiManjuBot
271,BLACK,H8,Human
272,WHITE,E7,MomijiManjuBot
273,WHITE,E7,MomijiManjuBot
274,BLACK,F8,Human
275,WHITE,D7,MomijiManjuBot
276,WHITE,E8,MomijiManjuBot
277,WHITE,E8,MomijiManjuBot
278,BLACK,D7,Human
